Graph name;|V|;|E|;|pins|;Number of parts;Imbalance;alg_dist;zoltan;patoh;hmetis
rajat27;20640;20640;99777;32;1.03;2339.0;2317.0;2733.0;2324.0
rajat27;20640;20640;99777;32;1.05;2270.0;2290.0;2728.0;2304.0
rajat27;20640;20640;99777;32;1.1;2195.0;2228.0;2715.0;2276.0
rajat27;20640;20640;99777;4;1.03;98.0;104.0;146.0;183.0
rajat27;20640;20640;99777;4;1.05;98.0;100.0;104.0;163.0
rajat27;20640;20640;99777;4;1.1;92.0;92.0;167.0;160.0
rajat27;20640;20640;99777;64;1.03;3835.0;3858.0;4450.0;3837.0
rajat27;20640;20640;99777;64;1.05;3759.0;3809.0;4181.0;3825.0
rajat27;20640;20640;99777;64;1.1;3675.0;3710.0;4045.0;3799.0
rajat27;20640;20640;99777;8;1.03;344.0;359.0;475.0;403.0
rajat27;20640;20640;99777;8;1.05;363.0;346.0;441.0;365.0
rajat27;20640;20640;99777;8;1.1;315.0;328.0;459.0;416.0
reorientation_2;1544;1542;8503;128;1.03;665.0;666.0;808.0;1462.0
reorientation_2;1544;1542;8503;128;1.05;667.0;667.0;803.0;1458.0
reorientation_2;1544;1542;8503;128;1.1;644.0;643.0;804.0;1454.0
reorientation_2;1544;1542;8503;16;1.03;496.0;496.0;547.0;1384.0
reorientation_2;1544;1542;8503;16;1.05;496.0;496.0;555.0;1381.0
reorientation_2;1544;1542;8503;16;1.1;487.0;499.0;512.0;1376.0
reorientation_2;1544;1542;8503;2;1.03;76.0;73.0;73.0;726.0
reorientation_2;1544;1542;8503;2;1.05;73.0;73.0;73.0;714.0
reorientation_2;1544;1542;8503;2;1.1;40.0;40.0;54.0;703.0
reorientation_2;1544;1542;8503;32;1.03;532.0;532.0;560.0;1424.0
reorientation_2;1544;1542;8503;32;1.05;527.0;527.0;605.0;1424.0
reorientation_2;1544;1542;8503;32;1.1;534.0;527.0;559.0;1420.0
reorientation_2;1544;1542;8503;4;1.03;322.0;331.0;322.0;1101.0
reorientation_2;1544;1542;8503;4;1.05;322.0;316.0;316.0;1083.0
reorientation_2;1544;1542;8503;4;1.1;313.0;304.0;319.0;1090.0
reorientation_2;1544;1542;8503;64;1.03;591.0;594.0;669.0;1441.0
reorientation_2;1544;1542;8503;64;1.05;599.0;592.0;668.0;1440.0
reorientation_2;1544;1542;8503;64;1.1;592.0;592.0;705.0;1438.0
reorientation_2;1544;1542;8503;8;1.03;441.0;435.0;447.0;1287.0
reorientation_2;1544;1542;8503;8;1.05;442.0;424.0;469.0;1284.0
reorientation_2;1544;1542;8503;8;1.1;421.0;425.0;448.0;1272.0
reorientation_3;2513;2511;15346;128;1.03;984.0;988.0;1229.0;2366.0
reorientation_3;2513;2511;15346;128;1.05;976.0;982.0;1241.0;2361.0
reorientation_3;2513;2511;15346;128;1.1;891.0;891.0;1274.0;2357.0
reorientation_3;2513;2511;15346;16;1.03;799.0;796.0;885.0;2235.0
reorientation_3;2513;2511;15346;16;1.05;796.0;799.0;826.0;2228.0
reorientation_3;2513;2511;15346;16;1.1;794.0;791.0;866.0;2219.0
reorientation_3;2513;2511;15346;2;1.03;118.0;112.0;121.0;1185.0
reorientation_3;2513;2511;15346;2;1.05;106.0;100.0;103.0;1174.0
reorientation_3;2513;2511;15346;2;1.1;61.0;58.0;58.0;1141.0
reorientation_3;2513;2511;15346;32;1.03;851.0;855.0;896.0;2310.0
reorientation_3;2513;2511;15346;32;1.05;853.0;856.0;928.0;2310.0
reorientation_3;2513;2511;15346;32;1.1;844.0;844.0;897.0;2302.0
reorientation_3;2513;2511;15346;4;1.03;514.0;514.0;523.0;1786.0
reorientation_3;2513;2511;15346;4;1.05;514.0;511.0;520.0;1777.0
reorientation_3;2513;2511;15346;4;1.1;490.0;484.0;496.0;1781.0
reorientation_3;2513;2511;15346;64;1.03;925.0;925.0;1007.0;2343.0
reorientation_3;2513;2511;15346;64;1.05;908.0;910.0;972.0;2341.0
reorientation_3;2513;2511;15346;64;1.1;875.0;880.0;975.0;2339.0
reorientation_3;2513;2511;15346;8;1.03;706.0;703.0;724.0;2082.0
reorientation_3;2513;2511;15346;8;1.05;700.0;706.0;736.0;2076.0
reorientation_3;2513;2511;15346;8;1.1;697.0;700.0;712.0;2065.0
reorientation_4;2717;2715;16018;128;1.03;973.0;971.0;1336.0;2557.0
reorientation_4;2717;2715;16018;128;1.05;984.0;981.0;1280.0;2550.0
reorientation_4;2717;2715;16018;128;1.1;1009.0;1012.0;1255.0;2545.0
reorientation_4;2717;2715;16018;16;1.03;870.0;870.0;933.0;2420.0
reorientation_4;2717;2715;16018;16;1.05;860.0;868.0;874.0;2415.0
reorientation_4;2717;2715;16018;16;1.1;856.0;856.0;902.0;2398.0
reorientation_4;2717;2715;16018;2;1.03;124.0;124.0;133.0;1280.0
reorientation_4;2717;2715;16018;2;1.05;121.0;106.0;121.0;1246.0
reorientation_4;2717;2715;16018;2;1.1;73.0;67.0;73.0;1221.0
reorientation_4;2717;2715;16018;32;1.03;923.0;918.0;953.0;2496.0
reorientation_4;2717;2715;16018;32;1.05;925.0;925.0;946.0;2495.0
reorientation_4;2717;2715;16018;32;1.1;913.0;916.0;962.0;2493.0
reorientation_4;2717;2715;16018;4;1.03;556.0;556.0;565.0;1947.0
reorientation_4;2717;2715;16018;4;1.05;550.0;553.0;547.0;1925.0
reorientation_4;2717;2715;16018;4;1.1;529.0;523.0;532.0;1924.0
reorientation_4;2717;2715;16018;64;1.03;955.0;954.0;1018.0;2532.0
reorientation_4;2717;2715;16018;64;1.05;956.0;959.0;1049.0;2534.0
reorientation_4;2717;2715;16018;64;1.1;981.0;980.0;1037.0;2529.0
reorientation_4;2717;2715;16018;8;1.03;760.0;761.0;766.0;2237.0
reorientation_4;2717;2715;16018;8;1.05;766.0;763.0;766.0;2234.0
reorientation_4;2717;2715;16018;8;1.1;748.0;748.0;775.0;2223.0
reorientation_5;2904;2902;16943;128;1.03;1092.0;1093.0;1342.0;2734.0
reorientation_5;2904;2902;16943;128;1.05;1126.0;1119.0;1313.0;2734.0
reorientation_5;2904;2902;16943;128;1.1;1097.0;1103.0;1319.0;2723.0
reorientation_5;2904;2902;16943;16;1.03;926.0;926.0;960.0;2574.0
reorientation_5;2904;2902;16943;16;1.05;922.0;922.0;946.0;2572.0
reorientation_5;2904;2902;16943;16;1.1;922.0;919.0;990.0;2565.0
reorientation_5;2904;2902;16943;2;1.03;139.0;133.0;139.0;1359.0
reorientation_5;2904;2902;16943;2;1.05;112.0;112.0;133.0;1348.0
reorientation_5;2904;2902;16943;2;1.1;73.0;72.0;73.0;1276.0
reorientation_5;2904;2902;16943;32;1.03;979.0;987.0;1042.0;2657.0
reorientation_5;2904;2902;16943;32;1.05;987.0;990.0;1039.0;2654.0
reorientation_5;2904;2902;16943;32;1.1;973.0;974.0;1052.0;2652.0
reorientation_5;2904;2902;16943;4;1.03;601.0;601.0;631.0;2070.0
reorientation_5;2904;2902;16943;4;1.05;589.0;586.0;619.0;2046.0
reorientation_5;2904;2902;16943;4;1.1;559.0;562.0;571.0;2027.0
reorientation_5;2904;2902;16943;64;1.03;1060.0;1061.0;1086.0;2707.0
reorientation_5;2904;2902;16943;64;1.05;1058.0;1054.0;1065.0;2707.0
reorientation_5;2904;2902;16943;64;1.1;1009.0;1007.0;1095.0;2706.0
reorientation_5;2904;2902;16943;8;1.03;820.0;808.0;844.0;2404.0
reorientation_5;2904;2902;16943;8;1.05;817.0;820.0;829.0;2397.0
reorientation_5;2904;2902;16943;8;1.1;799.0;802.0;847.0;2365.0
reorientation_6;3006;3004;17789;128;1.03;1167.0;1170.0;1401.0;2826.0
reorientation_6;3006;3004;17789;128;1.05;1155.0;1153.0;1388.0;2826.0
reorientation_6;3006;3004;17789;128;1.1;1168.0;1165.0;1374.0;2822.0
reorientation_6;3006;3004;17789;16;1.03;956.0;953.0;990.0;2663.0
reorientation_6;3006;3004;17789;16;1.05;949.0;949.0;1014.0;2662.0
reorientation_6;3006;3004;17789;16;1.1;946.0;940.0;1009.0;2658.0
reorientation_6;3006;3004;17789;2;1.03;136.0;140.0;157.0;1408.0
reorientation_6;3006;3004;17789;2;1.05;121.0;121.0;127.0;1392.0
reorientation_6;3006;3004;17789;2;1.1;79.0;73.0;79.0;1362.0
reorientation_6;3006;3004;17789;32;1.03;1028.0;1021.0;1071.0;2750.0
reorientation_6;3006;3004;17789;32;1.05;1012.0;1021.0;1056.0;2752.0
reorientation_6;3006;3004;17789;32;1.1;1015.0;1018.0;1057.0;2750.0
reorientation_6;3006;3004;17789;4;1.03;610.0;619.0;625.0;2124.0
reorientation_6;3006;3004;17789;4;1.05;607.0;613.0;619.0;2110.0
reorientation_6;3006;3004;17789;4;1.1;580.0;599.0;615.0;2107.0
reorientation_6;3006;3004;17789;64;1.03;1080.0;1075.0;1146.0;2803.0
reorientation_6;3006;3004;17789;64;1.05;1047.0;1045.0;1137.0;2800.0
reorientation_6;3006;3004;17789;64;1.1;1058.0;1051.0;1165.0;2799.0
reorientation_6;3006;3004;17789;8;1.03;844.0;844.0;901.0;2476.0
reorientation_6;3006;3004;17789;8;1.05;838.0;847.0;877.0;2461.0
reorientation_6;3006;3004;17789;8;1.1;835.0;838.0;865.0;2455.0
reorientation_7;3057;3055;17678;128;1.03;1181.0;1167.0;1354.0;2871.0
reorientation_7;3057;3055;17678;128;1.05;1173.0;1174.0;1375.0;2868.0
reorientation_7;3057;3055;17678;128;1.1;1168.0;1176.0;1447.0;2865.0
reorientation_7;3057;3055;17678;16;1.03;967.0;964.0;1014.0;2711.0
reorientation_7;3057;3055;17678;16;1.05;974.0;968.0;993.0;2710.0
reorientation_7;3057;3055;17678;16;1.1;958.0;964.0;1018.0;2695.0
reorientation_7;3057;3055;17678;2;1.03;145.0;139.0;157.0;1429.0
reorientation_7;3057;3055;17678;2;1.05;127.0;127.0;127.0;1414.0
reorientation_7;3057;3055;17678;2;1.1;74.0;74.0;85.0;1386.0
reorientation_7;3057;3055;17678;32;1.03;1030.0;1028.0;1087.0;2799.0
reorientation_7;3057;3055;17678;32;1.05;1027.0;1030.0;1096.0;2795.0
reorientation_7;3057;3055;17678;32;1.1;1022.0;1022.0;1062.0;2793.0
reorientation_7;3057;3055;17678;4;1.03;628.0;631.0;631.0;2157.0
reorientation_7;3057;3055;17678;4;1.05;616.0;628.0;631.0;2153.0
reorientation_7;3057;3055;17678;4;1.1;595.0;592.0;595.0;2141.0
reorientation_7;3057;3055;17678;64;1.03;1063.0;1066.0;1121.0;2849.0
reorientation_7;3057;3055;17678;64;1.05;1061.0;1066.0;1145.0;2846.0
reorientation_7;3057;3055;17678;64;1.1;1080.0;1085.0;1115.0;2848.0
reorientation_7;3057;3055;17678;8;1.03;856.0;856.0;889.0;2510.0
reorientation_7;3057;3055;17678;8;1.05;850.0;852.0;886.0;2509.0
reorientation_7;3057;3055;17678;8;1.1;838.0;838.0;898.0;2502.0
reorientation_8;3108;3106;18035;128;1.03;1192.0;1195.0;1436.0;2922.0
reorientation_8;3108;3106;18035;128;1.05;1207.0;1211.0;1396.0;2920.0
reorientation_8;3108;3106;18035;128;1.1;1197.0;1196.0;1392.0;2915.0
reorientation_8;3108;3106;18035;16;1.03;994.0;982.0;1052.0;2762.0
reorientation_8;3108;3106;18035;16;1.05;982.0;988.0;1012.0;2752.0
reorientation_8;3108;3106;18035;16;1.1;979.0;976.0;1018.0;2750.0
reorientation_8;3108;3106;18035;2;1.03;145.0;142.0;145.0;1447.0
reorientation_8;3108;3106;18035;2;1.05;123.0;124.0;139.0;1431.0
reorientation_8;3108;3106;18035;2;1.1;79.0;79.0;91.0;1388.0
reorientation_8;3108;3106;18035;32;1.03;1045.0;1048.0;1101.0;2846.0
reorientation_8;3108;3106;18035;32;1.05;1046.0;1048.0;1110.0;2847.0
reorientation_8;3108;3106;18035;32;1.1;1039.0;1042.0;1119.0;2842.0
reorientation_8;3108;3106;18035;4;1.03;631.0;640.0;643.0;2198.0
reorientation_8;3108;3106;18035;4;1.05;622.0;625.0;634.0;2203.0
reorientation_8;3108;3106;18035;4;1.1;607.0;613.0;610.0;2188.0
reorientation_8;3108;3106;18035;64;1.03;1078.0;1080.0;1153.0;2897.0
reorientation_8;3108;3106;18035;64;1.05;1088.0;1085.0;1130.0;2897.0
reorientation_8;3108;3106;18035;64;1.1;1103.0;1104.0;1139.0;2892.0
reorientation_8;3108;3106;18035;8;1.03;871.0;874.0;907.0;2556.0
reorientation_8;3108;3106;18035;8;1.05;871.0;862.0;901.0;2554.0
reorientation_8;3108;3106;18035;8;1.1;850.0;853.0;904.0;2549.0
rosen1;1544;512;16059;128;1.03;520.0;520.0;520.0;520.0
rosen1;1544;512;16059;128;1.05;520.0;520.0;520.0;520.0
rosen1;1544;512;16059;128;1.1;520.0;520.0;520.0;520.0
rosen1;1544;512;16059;16;1.03;8.0;8.0;8.0;8.0
rosen1;1544;512;16059;16;1.05;8.0;8.0;8.0;8.0
rosen1;1544;512;16059;16;1.1;8.0;8.0;8.0;8.0
rosen1;1544;512;16059;2;1.03;8.0;8.0;8.0;8.0
rosen1;1544;512;16059;2;1.05;8.0;8.0;8.0;8.0
rosen1;1544;512;16059;2;1.1;8.0;8.0;8.0;8.0
rosen1;1544;512;16059;32;1.03;8.0;8.0;15.0;40.0
rosen1;1544;512;16059;32;1.05;8.0;8.0;16.0;8.0
rosen1;1544;512;16059;32;1.1;8.0;8.0;15.0;8.0
rosen1;1544;512;16059;4;1.03;8.0;8.0;8.0;8.0
rosen1;1544;512;16059;4;1.05;8.0;8.0;8.0;8.0
rosen1;1544;512;16059;4;1.1;8.0;8.0;8.0;8.0
rosen1;1544;512;16059;64;1.03;520.0;520.0;520.0;520.0
rosen1;1544;512;16059;64;1.05;520.0;520.0;520.0;520.0
rosen1;1544;512;16059;64;1.1;520.0;520.0;520.0;520.0
rosen1;1544;512;16059;8;1.03;8.0;8.0;8.0;8.0
rosen1;1544;512;16059;8;1.05;8.0;8.0;8.0;8.0
rosen1;1544;512;16059;8;1.1;8.0;8.0;8.0;8.0
rosen10;6152;2048;33223;128;1.03;8.0;8.0;15.0;23.0
rosen10;6152;2048;33223;128;1.05;8.0;8.0;16.0;8.0
rosen10;6152;2048;33223;128;1.1;16.0;16.0;14.0;24.0
rosen10;6152;2048;33223;16;1.03;8.0;8.0;8.0;8.0
rosen10;6152;2048;33223;16;1.05;8.0;8.0;8.0;8.0
rosen10;6152;2048;33223;16;1.1;8.0;8.0;8.0;8.0
rosen10;6152;2048;33223;2;1.03;8.0;8.0;8.0;8.0
rosen10;6152;2048;33223;2;1.05;8.0;8.0;8.0;8.0
rosen10;6152;2048;33223;2;1.1;8.0;8.0;8.0;8.0
rosen10;6152;2048;33223;32;1.03;8.0;8.0;8.0;8.0
rosen10;6152;2048;33223;32;1.05;8.0;8.0;8.0;8.0
rosen10;6152;2048;33223;32;1.1;8.0;8.0;8.0;8.0
rosen10;6152;2048;33223;4;1.03;8.0;8.0;8.0;8.0
rosen10;6152;2048;33223;4;1.05;8.0;8.0;8.0;8.0
rosen10;6152;2048;33223;4;1.1;8.0;8.0;8.0;8.0
rosen10;6152;2048;33223;64;1.03;8.0;8.0;8.0;8.0
rosen10;6152;2048;33223;64;1.05;8.0;8.0;8.0;8.0
rosen10;6152;2048;33223;64;1.1;8.0;8.0;8.0;8.0
rosen10;6152;2048;33223;8;1.03;8.0;8.0;8.0;8.0
rosen10;6152;2048;33223;8;1.05;8.0;8.0;8.0;8.0
rosen10;6152;2048;33223;8;1.1;8.0;8.0;8.0;8.0
rosen2;3080;1024;32078;128;1.03;1032.0;1032.0;1032.0;1032.0
rosen2;3080;1024;32078;128;1.05;1032.0;1032.0;1032.0;1032.0
rosen2;3080;1024;32078;128;1.1;1032.0;1032.0;1032.0;1032.0
rosen2;3080;1024;32078;16;1.03;8.0;8.0;8.0;8.0
rosen2;3080;1024;32078;16;1.05;8.0;8.0;8.0;8.0
rosen2;3080;1024;32078;16;1.1;8.0;8.0;8.0;8.0
rosen2;3080;1024;32078;2;1.03;8.0;8.0;8.0;8.0
rosen2;3080;1024;32078;2;1.05;8.0;8.0;8.0;8.0
rosen2;3080;1024;32078;2;1.1;8.0;8.0;8.0;8.0
rosen2;3080;1024;32078;32;1.03;8.0;8.0;9.0;8.0
rosen2;3080;1024;32078;32;1.05;8.0;8.0;8.0;8.0
rosen2;3080;1024;32078;32;1.1;8.0;8.0;8.0;8.0
rosen2;3080;1024;32078;4;1.03;8.0;8.0;8.0;8.0
rosen2;3080;1024;32078;4;1.05;8.0;8.0;8.0;8.0
rosen2;3080;1024;32078;4;1.1;8.0;8.0;8.0;8.0
rosen2;3080;1024;32078;64;1.03;8.0;8.0;16.0;8.0
rosen2;3080;1024;32078;64;1.05;8.0;8.0;15.0;8.0
rosen2;3080;1024;32078;64;1.1;8.0;8.0;15.0;8.0
rosen2;3080;1024;32078;8;1.03;8.0;8.0;8.0;8.0
rosen2;3080;1024;32078;8;1.05;8.0;8.0;8.0;8.0
rosen2;3080;1024;32078;8;1.1;8.0;8.0;8.0;8.0
rosen8;1544;512;8326;128;1.03;520.0;520.0;520.0;520.0
rosen8;1544;512;8326;128;1.05;520.0;520.0;520.0;520.0
rosen8;1544;512;8326;128;1.1;515.0;515.0;519.0;520.0
rosen8;1544;512;8326;16;1.03;8.0;8.0;8.0;8.0
rosen8;1544;512;8326;16;1.05;8.0;8.0;8.0;8.0
rosen8;1544;512;8326;16;1.1;8.0;8.0;8.0;8.0
rosen8;1544;512;8326;2;1.03;8.0;8.0;8.0;8.0
rosen8;1544;512;8326;2;1.05;8.0;8.0;8.0;8.0
rosen8;1544;512;8326;2;1.1;8.0;8.0;8.0;8.0
rosen8;1544;512;8326;32;1.03;8.0;8.0;15.0;8.0
rosen8;1544;512;8326;32;1.05;8.0;8.0;15.0;8.0
rosen8;1544;512;8326;32;1.1;8.0;8.0;15.0;8.0
rosen8;1544;512;8326;4;1.03;8.0;8.0;8.0;8.0
rosen8;1544;512;8326;4;1.05;8.0;8.0;8.0;8.0
rosen8;1544;512;8326;4;1.1;8.0;8.0;8.0;8.0
rosen8;1544;512;8326;64;1.03;8.0;8.0;22.0;8.0
rosen8;1544;512;8326;64;1.05;8.0;8.0;21.0;24.0
rosen8;1544;512;8326;64;1.1;8.0;8.0;20.0;8.0
rosen8;1544;512;8326;8;1.03;8.0;8.0;8.0;8.0
rosen8;1544;512;8326;8;1.05;8.0;8.0;8.0;8.0
rosen8;1544;512;8326;8;1.1;8.0;8.0;8.0;8.0
sc205-2r;62423;35213;123239;128;1.03;8494.0;8744.0;9203.0;9029.0
sc205-2r;62423;35213;123239;128;1.05;8894.0;9456.0;9186.0;8942.0
sc205-2r;62423;35213;123239;128;1.1;8389.0;8267.0;9178.0;9030.0
sc205-2r;62423;35213;123239;16;1.03;7535.0;7799.0;8165.0;7163.0
sc205-2r;62423;35213;123239;16;1.05;7565.0;7301.0;8157.0;7170.0
sc205-2r;62423;35213;123239;16;1.1;7500.0;7287.0;8176.0;7143.0
sc205-2r;62423;35213;123239;2;1.03;1868.0;2073.0;1895.0;3881.0
sc205-2r;62423;35213;123239;2;1.05;1847.0;2246.0;3801.0;3801.0
sc205-2r;62423;35213;123239;2;1.1;1780.0;2188.0;3601.0;3601.0
sc205-2r;62423;35213;123239;32;1.03;8685.0;8565.0;8713.0;8581.0
sc205-2r;62423;35213;123239;32;1.05;8134.0;8293.0;8706.0;8402.0
sc205-2r;62423;35213;123239;32;1.1;8072.0;7881.0;8705.0;8360.0
sc205-2r;62423;35213;123239;4;1.03;4446.0;4431.0;5257.0;5920.0
sc205-2r;62423;35213;123239;4;1.05;4377.0;4351.0;4834.0;5902.0
sc205-2r;62423;35213;123239;4;1.1;4216.0;4265.0;4817.0;5801.0
sc205-2r;62423;35213;123239;64;1.03;9417.0;9149.0;9020.0;8974.0
sc205-2r;62423;35213;123239;64;1.05;9452.0;9046.0;9000.0;8982.0
sc205-2r;62423;35213;123239;64;1.1;8495.0;8336.0;8990.0;8978.0
sc205-2r;62423;35213;123239;8;1.03;6677.0;6587.0;7114.0;6941.0
sc205-2r;62423;35213;123239;8;1.05;6615.0;6551.0;7078.0;6941.0
sc205-2r;62423;35213;123239;8;1.1;6130.0;6121.0;7045.0;6902.0
scagr7-2b;13847;9743;35885;128;1.03;2667.0;2669.0;2857.0;2754.0
scagr7-2b;13847;9743;35885;128;1.05;2635.0;2638.0;2849.0;2722.0
scagr7-2b;13847;9743;35885;128;1.1;2565.0;2576.0;2728.0;2662.0
scagr7-2b;13847;9743;35885;16;1.03;1961.0;1971.0;2049.0;1956.0
scagr7-2b;13847;9743;35885;16;1.05;1955.0;1972.0;2053.0;1953.0
scagr7-2b;13847;9743;35885;16;1.1;1969.0;1965.0;2018.0;1948.0
scagr7-2b;13847;9743;35885;2;1.03;1019.0;1019.0;1021.0;1019.0
scagr7-2b;13847;9743;35885;2;1.05;1001.0;1003.0;1004.0;1001.0
scagr7-2b;13847;9743;35885;2;1.1;964.0;982.0;962.0;962.0
scagr7-2b;13847;9743;35885;32;1.03;2008.0;2012.0;2365.0;2095.0
scagr7-2b;13847;9743;35885;32;1.05;2010.0;2010.0;2355.0;2073.0
scagr7-2b;13847;9743;35885;32;1.1;2011.0;2012.0;2276.0;2046.0
scagr7-2b;13847;9743;35885;4;1.03;1559.0;1559.0;1573.0;1568.0
scagr7-2b;13847;9743;35885;4;1.05;1546.0;1547.0;1564.0;1561.0
scagr7-2b;13847;9743;35885;4;1.1;1523.0;1526.0;1543.0;1544.0
scagr7-2b;13847;9743;35885;64;1.03;2157.0;2158.0;2526.0;2441.0
scagr7-2b;13847;9743;35885;64;1.05;2134.0;2140.0;2652.0;2365.0
scagr7-2b;13847;9743;35885;64;1.1;2099.0;2100.0;2645.0;2257.0
scagr7-2b;13847;9743;35885;8;1.03;1847.0;1848.0;1855.0;1845.0
scagr7-2b;13847;9743;35885;8;1.05;1841.0;1844.0;1851.0;1845.0
scagr7-2b;13847;9743;35885;8;1.1;1826.0;1827.0;1838.0;1836.0
scagr7-2c;3479;2447;9005;128;1.03;898.0;904.0;992.0;972.0
scagr7-2c;3479;2447;9005;128;1.05;865.0;882.0;1001.0;945.0
scagr7-2c;3479;2447;9005;128;1.1;854.0;861.0;1005.0;911.0
scagr7-2c;3479;2447;9005;16;1.03;494.0;503.0;546.0;516.0
scagr7-2c;3479;2447;9005;16;1.05;496.0;498.0;549.0;509.0
scagr7-2c;3479;2447;9005;16;1.1;494.0;495.0;540.0;499.0
scagr7-2c;3479;2447;9005;2;1.03;257.0;257.0;260.0;257.0
scagr7-2c;3479;2447;9005;2;1.05;254.0;254.0;254.0;257.0
scagr7-2c;3479;2447;9005;2;1.1;245.0;245.0;248.0;245.0
scagr7-2c;3479;2447;9005;32;1.03;519.0;524.0;595.0;575.0
scagr7-2c;3479;2447;9005;32;1.05;511.0;510.0;593.0;561.0
scagr7-2c;3479;2447;9005;32;1.1;511.0;508.0;603.0;542.0
scagr7-2c;3479;2447;9005;4;1.03;394.0;395.0;406.0;397.0
scagr7-2c;3479;2447;9005;4;1.05;390.0;391.0;396.0;394.0
scagr7-2c;3479;2447;9005;4;1.1;384.0;388.0;389.0;393.0
scagr7-2c;3479;2447;9005;64;1.03;624.0;626.0;752.0;665.0
scagr7-2c;3479;2447;9005;64;1.05;617.0;623.0;748.0;609.0
scagr7-2c;3479;2447;9005;64;1.1;606.0;610.0;704.0;598.0
scagr7-2c;3479;2447;9005;8;1.03;468.0;470.0;482.0;469.0
scagr7-2c;3479;2447;9005;8;1.05;464.0;469.0;482.0;465.0
scagr7-2c;3479;2447;9005;8;1.1;460.0;464.0;474.0;463.0
scagr7-2r;46679;32847;120141;128;1.03;8400.0;8414.0;9179.0;8761.0
scagr7-2r;46679;32847;120141;128;1.05;8342.0;8351.0;9045.0;8745.0
scagr7-2r;46679;32847;120141;128;1.1;8294.0;8309.0;9005.0;8687.0
scagr7-2r;46679;32847;120141;16;1.03;6629.0;6625.0;6903.0;6585.0
scagr7-2r;46679;32847;120141;16;1.05;6617.0;6624.0;6895.0;6576.0
scagr7-2r;46679;32847;120141;16;1.1;6591.0;6608.0;6772.0;6558.0
scagr7-2r;46679;32847;120141;2;1.03;3432.0;3427.0;3430.0;3427.0
scagr7-2r;46679;32847;120141;2;1.05;3373.0;3373.0;3376.0;3373.0
scagr7-2r;46679;32847;120141;2;1.1;3240.0;3243.0;3296.0;3235.0
scagr7-2r;46679;32847;120141;32;1.03;6762.0;6765.0;8001.0;6908.0
scagr7-2r;46679;32847;120141;32;1.05;6760.0;6765.0;7971.0;6908.0
scagr7-2r;46679;32847;120141;32;1.1;6754.0;6770.0;7654.0;6873.0
scagr7-2r;46679;32847;120141;4;1.03;5243.0;5241.0;5440.0;5274.0
scagr7-2r;46679;32847;120141;4;1.05;5201.0;5202.0;5269.0;5250.0
scagr7-2r;46679;32847;120141;4;1.1;5110.0;5118.0;5191.0;5159.0
scagr7-2r;46679;32847;120141;64;1.03;7194.0;7207.0;8758.0;7872.0
scagr7-2r;46679;32847;120141;64;1.05;7152.0;7160.0;8599.0;7868.0
scagr7-2r;46679;32847;120141;64;1.1;7042.0;7055.0;8579.0;7605.0
scagr7-2r;46679;32847;120141;8;1.03;6214.0;6214.0;6237.0;6210.0
scagr7-2r;46679;32847;120141;8;1.05;6194.0;6195.0;6225.0;6208.0
scagr7-2r;46679;32847;120141;8;1.1;6148.0;6152.0;6185.0;6166.0
scfxm1-2b;33047;19036;111052;128;1.03;1739.0;1671.0;1368.0;1089.0
scfxm1-2b;33047;19036;111052;128;1.05;1740.0;1709.0;1315.0;1086.0
scfxm1-2b;33047;19036;111052;128;1.1;1808.0;1725.0;1155.0;1086.0
scfxm1-2b;33047;19036;111052;16;1.03;995.0;990.0;1007.0;974.0
scfxm1-2b;33047;19036;111052;16;1.05;986.0;985.0;985.0;975.0
scfxm1-2b;33047;19036;111052;16;1.1;985.0;979.0;986.0;971.0
scfxm1-2b;33047;19036;111052;2;1.03;507.0;504.0;504.0;504.0
scfxm1-2b;33047;19036;111052;2;1.05;496.0;496.0;496.0;496.0
scfxm1-2b;33047;19036;111052;2;1.1;472.0;472.0;472.0;472.0
scfxm1-2b;33047;19036;111052;32;1.03;1112.0;1055.0;1107.0;1015.0
scfxm1-2b;33047;19036;111052;32;1.05;1132.0;1058.0;1054.0;1017.0
scfxm1-2b;33047;19036;111052;32;1.1;1060.0;1053.0;1029.0;1016.0
scfxm1-2b;33047;19036;111052;4;1.03;776.0;776.0;774.0;772.0
scfxm1-2b;33047;19036;111052;4;1.05;770.0;768.0;773.0;768.0
scfxm1-2b;33047;19036;111052;4;1.1;759.0;755.0;757.0;768.0
scfxm1-2b;33047;19036;111052;64;1.03;1358.0;1326.0;1204.0;1046.0
scfxm1-2b;33047;19036;111052;64;1.05;1361.0;1247.0;1138.0;1046.0
scfxm1-2b;33047;19036;111052;64;1.1;1337.0;1274.0;1092.0;1044.0
scfxm1-2b;33047;19036;111052;8;1.03;910.0;913.0;917.0;904.0
scfxm1-2b;33047;19036;111052;8;1.05;907.0;905.0;910.0;904.0
scfxm1-2b;33047;19036;111052;8;1.1;900.0;900.0;901.0;899.0
scrs8-2b;3499;1820;7367;128;1.03;1466.0;1456.0;1684.0;1539.0
scrs8-2b;3499;1820;7367;128;1.05;1468.0;1463.0;1672.0;1544.0
scrs8-2b;3499;1820;7367;128;1.1;1452.0;1438.0;1685.0;1492.0
scrs8-2b;3499;1820;7367;16;1.03;597.0;617.0;922.0;801.0
scrs8-2b;3499;1820;7367;16;1.05;610.0;605.0;1000.0;749.0
scrs8-2b;3499;1820;7367;16;1.1;602.0;584.0;1088.0;669.0
